case,T_s,x_value,x_units,total_rate,Dgt0_rate,Deq0_rate
PSA0p2,0.2,0.740865683494,g,0.0028198204727,0.000718757645093,0.00210106282761
PSA0p2,0.2,0.751192949332,g,0.00277854370111,0.000712839300308,0.0020657044008
PSA0p2,0.2,0.761664171655,g,0.00273735913257,0.000706818740148,0.00203054039243
PSA0p2,0.2,0.772281357139,g,0.00269627386761,0.000700697208785,0.00199557665882
PSA0p2,0.2,0.78304654043,g,0.00265529512934,0.000694476070718,0.00196081905862
PSA0p2,0.2,0.793961784538,g,0.00261443025825,0.000688156810544,0.00192627344771
PSA0p2,0.2,0.80502918123,g,0.00257368670652,0.000681741032504,0.00189194567402
PSA0p2,0.2,0.816250851429,g,0.00253307203198,0.000675230459785,0.0018578415722
PSA0p2,0.2,0.827628945625,g,0.00249259389165,0.000668626933583,0.00182396695807
PSA0p2,0.2,0.839165644283,g,0.00245226003493,0.000661932411925,0.001790327623
PSA0p2,0.2,0.850863158264,g,0.00241207829636,0.000655148968253,0.00175692932811
PSA0p2,0.2,0.862723729246,g,0.00237205658812,0.000648278789768,0.00172377779835
PSA0p2,0.2,0.874749630155,g,0.00233220289211,0.00064132417554,0.00169087871656
PSA0p2,0.2,0.886943165601,g,0.00229252525169,0.00063428753438,0.00165823771731
PSA0p2,0.2,0.899306672319,g,0.00225303176322,0.000627171382482,0.00162586038073
PSA0p2,0.2,0.911842519615,g,0.00221373056716,0.000619978340843,0.00159375222631
PSA0p2,0.2,0.924553109823,g,0.00217462983902,0.000612711132456,0.00156191870656
PSA0p2,0.2,0.937440878766,g,0.00213573777999,0.000605372579282,0.00153036520071
PSA0p2,0.2,0.950508296219,g,0.00209706260734,0.000597965599019,0.00149909700832
PSA0p2,0.2,0.963757866384,g,0.00205861254465,0.000590493201659,0.00146811934299
PSA0p2,0.2,0.977192128372,g,0.00202039581178,0.000582958485848,0.00143743732593
PSA0p2,0.2,0.990813656686,g,0.00198242061476,0.000575364635058,0.0014070559797
PSA0p2,0.2,1.00462506172,g,0.00194469513545,0.00056771491357,0.00137698022188
PSA0p2,0.2,1.01862899024,g,0.00190722752115,0.000560012662288,0.00134721485886
PSA0p2,0.2,1.03282812594,g,0.00187002587407,0.000552261294385,0.00131776457968
PSA0p2,0.2,1.04722518989,g,0.00183309824075,0.000544464290793,0.00128863394996
PSA0p2,0.2,1.0618229411,g,0.00179645260144,0.000536625195548,0.00125982740589
PSA0p2,0.2,1.07662417705,g,0.00176009685944,0.000528747610994,0.00123134924844
PSA0p2,0.2,1.09163173419,g,0.00172403883046,0.000520835192873,0.00120320363759
PSA0p2,0.2,1.10684848855,g,0.00168828623205,0.000512891645285,0.00117539458676
PSA0p2,0.2,1.12227735621,g,0.00165284667297,0.000504920715558,0.00114792595741
PSA0p2,0.2,1.13792129392,g,0.00161772764281,0.000496926189021,0.00112080145378
PSA0p2,0.2,1.15378329963,g,0.00158293650157,0.000488911883698,0.00109402461787
PSA0p2,0.2,1.1698664131,g,0.00154848046947,0.00048088164493,0.00106759882454
PSA0p2,0.2,1.18617371645,g,0.00151436661688,0.00047283933995,0.00104152727693
PSA0p2,0.2,1.20270833477,g,0.00148060185443,0.000464788852407,0.00101581300202
PSA0p2,0.2,1.2194734367,g,0.00144719292333,0.000456734076862,0.000990458846467
PSA0p2,0.2,1.23647223505,g,0.00141414638594,0.000448678913263,0.000965467472679
PSA0p2,0.2,1.25370798744,g,0.00138146861659,0.000440627261419,0.000940841355172
PSA0p2,0.2,1.27118399687,g,0.00134916579263,0.000432583015472,0.000916582777162
PSA0p2,0.2,1.28890361239,g,0.00131724388585,0.000424550058393,0.000892693827462
PSA0p2,0.2,1.30687022974,g,0.00128570865416,0.000416532256508,0.000869176397648
PSA0p2,0.2,1.325087292,g,0.0012545656336,0.000408533454067,0.000846032179534
PSA0p2,0.2,1.34355829022,g,0.0012238201308,0.000400557467862,0.000823262662934
PSA0p2,0.2,1.36228676414,g,0.00119347721566,0.000392608081924,0.000800869133738
PSA0p2,0.2,1.38127630283,g,0.00116354171458,0.000384689042281,0.000778852672298
PSA0p2,0.2,1.40053054539,g,0.00113401820395,0.000376804051824,0.000757214152129
PSA0p2,0.2,1.42005318165,g,0.00110491100419,0.000368956765258,0.000735954238929
PSA0p2,0.2,1.43984795288,g,0.00107622417409,0.000361150784175,0.000715073389919
PSA0p2,0.2,1.45991865247,g,0.00104796150575,0.000353389652242,0.000694571853508
PSA0p2,0.2,1.48026912674,g,0.0010201265198,0.000345676850521,0.000674449669283
PSA0p2,0.2,1.50090327558,g,0.000992722461254,0.00033801579294,0.000654706668314
PSA0p2,0.2,1.52182505326,g,0.000965752295697,0.000330409821899,0.000635342473798
PSA0p2,0.2,1.54303846918,g,0.000939218706057,0.000322862204049,0.000616356502008
PSA0p2,0.2,1.56454758862,g,0.000913124089798,0.000315376126231,0.000597747963567
PSA0p2,0.2,1.58635653351,g,0.000887470556633,0.000307954691592,0.000579515865041
PSA0p2,0.2,1.60846948327,g,0.000862259926725,0.00030060091589,0.000561659010835
PSA0p2,0.2,1.63089067555,g,0.000837493729379,0.000293317723978,0.000544176005401
PSA0p2,0.2,1.65362440709,g,0.000813173202234,0.000286107946492,0.000527065255742
PSA0p2,0.2,1.67667503453,g,0.000789299290955,0.000278974316742,0.000510324974214
PSA0p2,0.2,1.70004697521,g,0.000765872649407,0.0002719194678,0.000493953181607
PSA0p2,0.2,1.72374470806,g,0.00074289364033,0.000264945929815,0.000477947710515
PSA0p2,0.2,1.74777277446,g,0.000720362336495,0.00025805612753,0.000462306208965
PSA0p2,0.2,1.77213577908,g,0.000698278522338,0.000251252378024,0.000447026144314
PSA0p2,0.2,1.79683839077,g,0.000676641696071,0.000244536888678,0.000432104807393
PSA0p2,0.2,1.82188534347,g,0.000655451072255,0.00023791175536,0.000417539316895
PSA0p2,0.2,1.8472814371,g,0.00063470558483,0.000231378960843,0.000403326623986
PSA0p2,0.2,1.87303153851,g,0.000614403890588,0.000224940373443,0.000389463517145
PSA0p2,0.2,1.89914058236,g,0.000594544373084,0.00021859774589,0.000375946627195
PSA0p2,0.2,1.92561357213,g,0.000575125146963,0.000212352714419,0.000362772432544
PSA0p2,0.2,1.95245558102,g,0.0005561440627,0.000206206798101,0.000349937264598
PSA0p2,0.2,1.97967175295,g,0.000537598711727,0.000200161398385,0.000337437313342
PSA0p2,0.2,2.00726730356,g,0.000519486431951,0.00019421779887,0.00032526863308
PSA0p2,0.2,2.03524752118,g,0.000501804313619,0.000188377165302,0.000313427148318
PSA0p2,0.2,2.06361776786,g,0.000484549205543,0.000182640545778,0.000301908659766
PSA0p2,0.2,2.0923834804,g,0.000467717721644,0.000177008871178,0.000290708850465
PSA0p2,0.2,2.12155017136,g,0.000451306247808,0.000171482955798,0.000279823292009
PSA0p2,0.2,2.15112343018,g,0.000435310949042,0.000166063498192,0.00026924745085
PSA0p2,0.2,2.18110892419,g,0.000419727776893,0.000160751082212,0.000258976694681
PSA0p2,0.2,2.21151239973,g,0.000404552477124,0.000155546178253,0.00024900629887
PSA0p2,0.2,2.24233968322,g,0.000389780597623,0.000150449144674,0.000239331452949
PSA0p2,0.2,2.27359668233,g,0.000375407496528,0.000145460229411,0.000229947267117
PSA0p2,0.2,2.30528938705,g,0.000361428350537,0.000140579571766,0.000220848778771
PSA0p2,0.2,2.33742387089,g,0.000347838163401,0.00013580720436,0.00021203095904
PSA0p2,0.2,2.37000629201,g,0.000334631774552,0.000131143055256,0.000203488719296
PSA0p2,0.2,2.40304289441,g,0.00032180386788,0.000126586950225,0.000195216917655
PSA0p2,0.2,2.43654000913,g,0.000309348980599,0.000122138615169,0.000187210365431
PSA0p2,0.2,2.47050405546,g,0.000297261512219,0.000117797678674,0.000179463833545
PSA0p2,0.2,2.50494154217,g,0.00028553573357,0.000113563674697,0.000171972058873
PSA0p2,0.2,2.53985906878,g,0.000274165795885,0.000109436045369,0.000164729750516
PSA0p2,0.2,2.57526332677,g,0.000263145739897,0.000105414143912,0.000157731595985
PSA0p2,0.2,2.61116110092,g,0.000252469504955,0.000101497237656,0.000150972267299
PSA0p2,0.2,2.64755927057,g,0.000242130938116,9.76845111551e-05,0.000144446426961
PSA0p2,0.2,2.68446481096,g,0.000232123803209,9.39750693781e-05,0.000138148733831
PSA0p2,0.2,2.72188479458,g,0.000222441789846,9.03679409811e-05,0.000132073848865
PSA0p2,0.2,2.75982639247,g,0.000213078522363,8.68620816423e-05,0.00012621644072
PSA0p2,0.2,2.79829687566,g,0.000204027568674,8.34563774535e-05,0.00012057119122
PSA0p2,0.2,2.83730361652,g,0.000195282449018,8.01496483573e-05,0.00011513280066
PSA0p2,0.2,2.87685409019,g,0.000186836644585,7.69406516234e-05,0.000109895992961
PSA0p2,0.2,2.91695587602,g,0.000178683606005,7.38280853516e-05,0.000104855520654
PSA0p2,0.2,2.95761665899,g,0.000170816761687,7.0810591996e-05,0.000100006169691
PSA0p2,0.2,2.99884423123,g,0.000163229525982,6.78867618978e-05,9.53427640845e-05
PSA0p2,0.2,3.04064649347,g,0.000155915307177,6.50551368224e-05,9.08601703547e-05
PSA0p2,0.2,3.08303145657,g,0.000148867515285,6.23142134881e-05,8.6553301797e-05
PSA0p2,0.2,3.12600724307,g,0.000142079569637,5.96624470817e-05,8.24171225553e-05
PSA0p2,0.2,3.16958208873,g,0.000135544906252,5.70982547505e-05,7.84466515014e-05
PSA0p2,0.2,3.2137643441,g,0.000129256984983,5.46200190652e-05,7.46369659175e-05
PSA0p2,0.2,3.25856247615,g,0.000123209296423,5.2226091444e-05,7.09832049793e-05
PSA0p2,0.2,3.30398506987,g,0.000117395368573,4.99147955331e-05,6.74805730395e-05
PSA0p2,0.2,3.35004082991,g,0.000111808773243,4.76844305351e-05,6.41243427081e-05
PSA0p2,0.2,3.39673858227,g,0.000106443132213,4.55332744802e-05,6.09098577323e-05
PSA0p2,0.2,3.44408727597,g,0.000101292123106,4.34595874327e-05,5.78325356737e-05
PSA0p2,0.2,3.49209598479,g,9.63494850129e-05,4.14616146286e-05,5.48878703843e-05
PSA0p2,0.2,3.54077390897,g,9.16090238211e-05,3.95375895379e-05,5.20714342832e-05
PSA0p2,0.2,3.59013037701,g,8.70646172806e-05,3.76857368467e-05,4.93788804339e-05
PSA0p2,0.2,3.64017484745,g,8.27102197816e-05,3.59042753555e-05,4.68059444261e-05
PSA0p2,0.2,3.69091691066,g,7.85398668513e-05,3.41914207883e-05,4.43484460629e-05
PSA0p2,0.2,3.74236629072,g,7.4547679367e-05,3.25453885089e-05,4.20022908582e-05
PSA0p2,0.2,3.79453284724,g,7.07278674871e-05,3.09643961416e-05,3.97634713454e-05
PSA0p2,0.2,3.84742657726,g,6.70747342978e-05,2.94466660935e-05,3.76280682044e-05
PSA0p2,0.2,3.90105761719,g,6.35826791787e-05,2.79904279736e-05,3.55922512051e-05
PSA0p2,0.2,3.95543624473,g,6.02462008895e-05,2.65939209098e-05,3.36522799797e-05
PSA0p2,0.2,4.01057288086,g,5.70599003825e-05,2.52553957589e-05,3.18045046236e-05
PSA0p2,0.2,4.06647809178,g,5.40184833375e-05,2.39731172099e-05,3.00453661275e-05
PSA0p2,0.2,4.12316259103,g,5.11167624328e-05,2.27453657789e-05,2.83713966539e-05
PSA0p2,0.2,4.18063724146,g,4.83496593509e-05,2.15704396946e-05,2.67792196563e-05
PSA0p2,0.2,4.23891305734,g,4.57122065214e-05,2.04466566744e-05,2.5265549847e-05
PSA0p2,0.2,4.29800120649,g,4.31995486178e-05,1.93723555909e-05,2.38271930269e-05
PSA0p2,0.2,4.3579130124,g,4.08069438037e-05,1.83458980291e-05,2.24610457747e-05
PSA0p2,0.2,4.41865995639,g,3.85297647366e-05,1.73656697339e-05,2.11640950027e-05
PSA0p2,0.2,4.48025367983,g,3.63634993441e-05,1.6430081951e-05,1.99334173931e-05
PSA0p2,0.2,4.54270598637,g,3.43037513704e-05,1.55375726595e-05,1.87661787109e-05
PSA0p2,0.2,4.6060288442,g,3.23462407069e-05,1.46866077001e-05,1.76596330069e-05
PSA0p2,0.2,4.67023438833,g,3.04868035127e-05,1.38756817988e-05,1.6611121714e-05
PSA0p2,0.2,4.73533492292,g,2.87213921334e-05,1.31033194891e-05,1.56180726443e-05
PSA0p2,0.2,4.80134292365,g,2.70460748268e-05,1.23680759342e-05,1.46779988926e-05
PSA0p2,0.2,4.86827104012,g,2.54570353053e-05,1.16685376522e-05,1.3788497653e-05
PSA0p2,0.2,4.93613209824,g,2.39505721025e-05,1.10033231456e-05,1.29472489569e-05
PSA0p2,0.2,5.0049391027,g,2.2523097774e-05,1.03710834391e-05,1.21520143349e-05
PSA0p2,0.2,5.07470523949,g,2.11711379389e-05,9.77050252844e-06,1.14006354105e-05
PSA0p2,0.2,5.14544387839,g,1.98913301752e-05,9.20029774195e-06,1.06910324332e-05
PSA0p2,0.2,5.21716857555,g,1.86804227758e-05,8.65922001947e-06,1.00212027564e-05
PSA0p2,0.2,5.2898930761,g,1.75352733733e-05,8.14605411112e-06,9.38921926219e-06
PSA0p2,0.2,5.36363131674,g,1.64528474443e-05,7.65961869932e-06,8.79322874502e-06
PSA0p2,0.2,5.43839742846,g,1.54302167013e-05,7.19876644747e-06,8.23145025387e-06
PSA0p2,0.2,5.51420573924,g,1.44645573824e-05,6.76238397882e-06,7.7021734036e-06
PSA0p2,0.2,5.59107077676,g,1.35531484447e-05,6.34939178889e-06,7.20375665581e-06
PSA0p2,0.2,5.66900727121,g,1.26933696723e-05,5.95874409509e-06,6.73462557716e-06
PSA0p2,0.2,5.74803015813,g,1.18826997074e-05,5.58942862699e-06,6.29327108041e-06
PSA0p2,0.2,5.82815458123,g,1.11187140111e-05,5.24046636077e-06,5.8782476503e-06
PSA0p2,0.2,5.90939589534,g,1.03990827625e-05,4.91091120154e-06,5.48817156093e-06
PSA0p2,0.2,5.99176966931,g,9.72156870414e-06,4.59984961679e-06,5.12171908735e-06
PSA0p2,0.2,6.07529168902,g,9.08402494375e-06,4.30640022465e-06,4.77762471911e-06
PSA0p2,0.2,6.15997796038,g,8.48439271268e-06,4.0297133403e-06,4.45467937238e-06
PSA0p2,0.2,6.24584471244,g,7.92069909456e-06,3.76897048396e-06,4.1517286106e-06
PSA0p2,0.2,6.33290840046,g,7.3910547306e-06,3.52338385368e-06,3.86767087692e-06
PSA0p2,0.2,6.42118570906,g,6.89365150392e-06,3.29219576631e-06,3.60145573761e-06
PSA0p2,0.2,6.51069355548,g,6.4267602109e-06,3.07467806971e-06,3.3520821412e-06
PSA0p2,0.2,6.60144909273,g,5.98872822714e-06,2.87013152925e-06,3.11859669788e-06
PSA0p2,0.2,6.69346971296,g,5.57797717216e-06,2.67788519182e-06,2.90009198035e-06
PSA0p2,0.2,6.78677305072,g,5.19300057862e-06,2.49729572982e-06,2.69570484879e-06
PSA0p2,0.2,6.88137698642,g,4.83236156963e-06,2.32774676841e-06,2.50461480122e-06
PSA0p2,0.2,6.97729964967,g,4.49469054861e-06,2.16864819823e-06,2.32604235038e-06
PSA0p2,0.2,7.07455942282,g,4.17868291032e-06,2.01943547652e-06,2.15924743379e-06
PSA0p2,0.2,7.17317494447,g,3.88309677488e-06,1.87956891886e-06,2.00352785602e-06
PSA0p2,0.2,7.273165113,g,3.60675074339e-06,1.74853298399e-06,1.85821775939e-06
PSA0p2,0.2,7.37454909026,g,3.34852168261e-06,1.62583555389e-06,1.72268612872e-06
PSA0p2,0.2,7.47734630518,g,3.10734254988e-06,1.51100721119e-06,1.59633533869e-06
PSA0p2,0.2,7.58157645752,g,2.88220024757e-06,1.40360051594e-06,1.47859973163e-06
PSA0p2,0.2,7.68725952166,g,2.67213351693e-06,1.30318928363e-06,1.3689442333e-06
PSA0p2,0.2,7.7944157504,g,2.47623086915e-06,1.20936786609e-06,1.26686300305e-06
PSA0p2,0.2,7.90306567886,g,2.29362856622e-06,1.12175043701e-06,1.17187812921e-06
PSA0p2,0.2,8.0132301284,g,2.12350864412e-06,1.03997028353e-06,1.08353836059e-06
PSA0p2,0.2,8.12493021061,g,1.96509698006e-06,9.63679105374e-07,1.00141787469e-06
PSA0p2,0.2,8.2381873314,g,1.81766140411e-06,8.92546322681e-07,9.25115081425e-07
PSA0p2,0.2,8.35302319503,g,1.68050986775e-06,8.26258393841e-07,8.54251473908e-07
PSA0p2,0.2,8.46945980831,g,1.5529886614e-06,7.64518144333e-07,7.88470517066e-07
PSA0p2,0.2,8.58751948485,g,1.43448067565e-06,7.07044107554e-07,7.27436568094e-07
PSA0p2,0.2,8.70722484924,g,1.32440371689e-06,6.53569878497e-07,6.70833838392e-07
PSA0p2,0.2,8.8285988415,g,1.22220887844e-06,6.03843481057e-07,6.18365397385e-07
PSA0p2,0.2,8.95166472138,g,1.12737895965e-06,5.57626749629e-07,5.69752210026e-07
PSA0p2,0.2,9.07644607289,g,1.03942693754e-06,5.14694725592e-07,5.24732211944e-07
PSA0p2,0.2,9.20296680876,g,9.57894490663e-07,4.74835069178e-07,4.83059421485e-07
PSA0p2,0.2,9.33125117508,g,8.82350574395e-07,4.37847487142e-07,4.44503087253e-07
PSA0p2,0.2,9.46132375589,g,8.12390047669e-07,4.03543176586e-07,4.08846871083e-07
PSA0p2,0.2,9.59320947794,g,7.47632350438e-07,3.7174428519e-07,3.75888065248e-07
PSA0p2,0.2,9.72693361543,g,6.8772023225e-07,3.42283388064e-07,3.45436844186e-07
PSA0p2,0.2,9.86252179487,g,6.32318529002e-07,3.15002981346e-07,3.17315547656e-07
PSA0p2,0.2,10,g,5.81112989386e-07,2.89754992631e-07,2.91357996755e-07
PSA3p0,3,0.01,g,0.0049885145145,0.000905488626052,0.00408302588845
PSA3p0,3,0.0101393945768,g,0.00496191312001,0.000905281589898,0.00405663153012
PSA3p0,3,0.0102807322383,g,0.0049353988308,0.000905071664967,0.00403032716584
PSA3p0,3,0.0104240400702,g,0.00490897368632,0.000904858826062,0.00400411486026
PSA3p0,3,0.0105693455356,g,0.00488263968067,0.00090464304729,0.00397799663338
PSA3p0,3,0.0107166764803,g,0.00485639876182,0.000904424302001,0.00395197445981
PSA3p0,3,0.0108660611385,g,0.00483025283084,0.000904202562722,0.00392605026812
PSA3p0,3,0.0110175281379,g,0.00480420374123,0.000903977801092,0.00390022594014
PSA3p0,3,0.011171106505,g,0.00477825329813,0.000903749987787,0.00387450331034
PSA3p0,3,0.0113268256714,g,0.00475240325769,0.000903519092451,0.00384888416524
PSA3p0,3,0.0114847154784,g,0.00472665532642,0.000903285083611,0.00382337024281
PSA3p0,3,0.0116448061837,g,0.00470101116051,0.000903047928602,0.00379796323191
PSA3p0,3,0.0118071284667,g,0.00467547236527,0.000902807593473,0.0037726647718
PSA3p0,3,0.0119717134342,g,0.00465004049449,0.000902564042906,0.00374747645158
PSA3p0,3,0.0121385926269,g,0.00462471704992,0.000902317240114,0.0037223998098
PSA3p0,3,0.0123077980251,g,0.0045995034807,0.000902067146748,0.00369743633396
PSA3p0,3,0.0124793620547,g,0.00457440118289,0.000901813722793,0.0036725874601
PSA3p0,3,0.0126533175939,g,0.00454941149893,0.000901556926461,0.00364785457247
PSA3p0,3,0.0128296979789,g,0.00452453571718,0.000901296714079,0.0036232390031
PSA3p0,3,0.0130085370109,g,0.00449977507151,0.000901033039977,0.00359874203154
PSA3p0,3,0.013189868962,g,0.00447513074088,0.000900765856361,0.00357436488452
PSA3p0,3,0.0133737285821,g,0.00445060384889,0.000900495113195,0.0035501087357
PSA3p0,3,0.0135601511057,g,0.00442619546349,0.000900220758068,0.00352597470542
PSA3p0,3,0.0137491722581,g,0.00440190659657,0.000899942736058,0.00350196386051
PSA3p0,3,0.0139408282628,g,0.00437773820367,0.000899660989596,0.00347807721408
PSA3p0,3,0.0141351558484,g,0.00435369118369,0.000899375458319,0.00345431572537
PSA3p0,3,0.014332192255,g,0.00432976637856,0.00089908607892,0.00343068029964
PSA3p0,3,0.0145319752424,g,0.00430596457306,0.000898792784996,0.00340717178807
PSA3p0,3,0.0147345430962,g,0.00428228649453,0.000898495506888,0.00338379098765
PSA3p0,3,0.0149399346361,g,0.0042587328127,0.000898194171512,0.00336053864119
PSA3p0,3,0.0151481892226,g,0.00423530413946,0.000897888702196,0.00333741543727
PSA3p0,3,0.0153593467651,g,0.00421200102875,0.000897579018501,0.00331442201025
PSA3p0,3,0.0155734477293,g,0.00418882397637,0.000897265036038,0.00329155894034
PSA3p0,3,0.0157905331447,g,0.00416577341988,0.00089694666629,0.00326882675359
PSA3p0,3,0.0160106446132,g,0.00414284973849,0.000896623816414,0.00324622592208
PSA3p0,3,0.0162338243161,g,0.00412005325298,0.000896296389052,0.00322375686393
PSA3p0,3,0.0164601150231,g,0.00409738422562,0.000895964282124,0.0032014199435
PSA3p0,3,0.0166895600998,g,0.00407484286017,0.000895627388628,0.00317921547154
PSA3p0,3,0.0169222035164,g,0.00405242930181,0.000895285596424,0.00315714370539
PSA3p0,3,0.0171580898561,g,0.00403014363717,0.000894938788023,0.00313520484915
PSA3p0,3,0.0173972643234,g,0.00400798589431,0.000894586840364,0.00311339905394
PSA3p0,3,0.0176397727531,g,0.00398595604277,0.000894229624591,0.00309172641818
PSA3p0,3,0.0178856616188,g,0.00396405399364,0.000893867005821,0.00307018698782
PSA3p0,3,0.018134978042,g,0.0039422795996,0.000893498842912,0.00304878075669
PSA3p0,3,0.0183877698008,g,0.00392063265501,0.000893124988224,0.00302750766678
PSA3p0,3,0.0186440853397,g,0.00389911289601,0.000892745287376,0.00300636760863
PSA3p0,3,0.0189039737782,g,0.00387772000065,0.000892359579004,0.00298536042165
PSA3p0,3,0.0191674849206,g,0.00385645358904,0.000891967694505,0.00296448589453
PSA3p0,3,0.0194346692654,g,0.00383531322346,0.000891569457788,0.00294374376567
PSA3p0,3,0.019705578015,g,0.00381429840858,0.000891164685018,0.00292313372356
PSA3p0,3,0.0199802630857,g,0.0037934085916,0.000890753184353,0.00290265540724
PSA3p0,3,0.0202587771174,g,0.0037726431625,0.000890334755688,0.00288230840681
PSA3p0,3,0.0205411734835,g,0.00375200145423,0.000889909190384,0.00286209226384
PSA3p0,3,0.0208275063019,g,0.00373148274295,0.000889476271009,0.00284200647194
PSA3p0,3,0.0211178304445,g,0.00371108624829,0.000889035771065,0.00282205047723
PSA3p0,3,0.0214122015482,g,0.00369081113364,0.000888587454722,0.00280222367891
PSA3p0,3,0.0217106760254,g,0.00367065650639,0.00088813107655,0.00278252542984
PSA3p0,3,0.0220133110749,g,0.00365062141828,0.000887666381245,0.00276295503703
PSA3p0,3,0.022320164693,g,0.00363070486571,0.000887193103362,0.00274351176235
PSA3p0,3,0.022631295684,g,0.00361090579008,0.000886710967047,0.00272419482304
PSA3p0,3,0.0229467636723,g,0.00359122307815,0.000886219685767,0.00270500339239
PSA3p0,3,0.0232666291133,g,0.00357165556242,0.000885718962043,0.00268593660038
PSA3p0,3,0.0235909533051,g,0.00355220202153,0.000885208487192,0.00266699353434
PSA3p0,3,0.0239197984002,g,0.00353286118068,0.000884687941057,0.00264817323962
PSA3p0,3,0.0242532274176,g,0.00351363171206,0.000884156991756,0.0026294747203
PSA3p0,3,0.0245913042547,g,0.00349451223534,0.000883615295426,0.00261089693991
PSA3p0,3,0.0249340936995,g,0.00347550131811,0.000883062495973,0.00259243882214
PSA3p0,3,0.0252816614433,g,0.00345659747644,0.00088249822483,0.00257409925161
PSA3p0,3,0.025634074093,g,0.00343779917535,0.000881922100721,0.00255587707463
PSA3p0,3,0.0259913991838,g,0.00341910482943,0.000881333729424,0.0025377711
PSA3p0,3,0.0263537051927,g,0.00340051280335,0.000880732703557,0.00251978009979
PSA3p0,3,0.0267210615508,g,0.00338202141252,0.000880118602354,0.00250190281017
PSA3p0,3,0.0270935386573,g,0.00336362892373,0.000879490991468,0.00248413793226
PSA3p0,3,0.0274712078927,g,0.00334533355576,0.000878849422767,0.002466484133
PSA3p0,3,0.0278541416324,g,0.00332713348013,0.000878193434157,0.00244894004597
PSA3p0,3,0.0282424132608,g,0.00330902682179,0.000877522549404,0.00243150427238
PSA3p0,3,0.0286360971851,g,0.00329101165988,0.000876836277973,0.00241417538191
PSA3p0,3,0.0290352688498,g,0.00327308602856,0.000876134114883,0.00239695191367
PSA3p0,3,0.029440004751,g,0.00325524791776,0.000875415540573,0.00237983237718
PSA3p0,3,0.0298503824512,g,0.00323749527411,0.000874680020784,0.00236281525332
PSA3p0,3,0.030266480594,g,0.00321982600181,0.000873927006459,0.00234589899535
PSA3p0,3,0.0306883789192,g,0.00320223796356,0.000873155933654,0.00232908202991
PSA3p0,3,0.0311161582782,g,0.00318472898155,0.000872366223476,0.00231236275807
PSA3p0,3,0.0315499006496,g,0.00316729683846,0.000871557282033,0.00229573955643
PSA3p0,3,0.0319896891543,g,0.00314993927855,0.000870728500408,0.00227921077814
PSA3p0,3,0.0324356080724,g,0.00313265400873,0.000869879254648,0.00226277475408
PSA3p0,3,0.0328877428583,g,0.00311543869972,0.000869008905783,0.00224642979394
PSA3p0,3,0.0333461801579,g,0.00309829098727,0.000868116799864,0.0022301741874
PSA3p0,3,0.0338110078248,g,0.00308120847335,0.000867202268019,0.00221400620533
PSA3p0,3,0.0342823149373,g,0.00306418872749,0.000866264626545,0.00219792410094
PSA3p0,3,0.0347601918154,g,0.00304722928811,0.000865303177015,0.00218192611109
PSA3p0,3,0.035244730038,g,0.00303032766389,0.000864317206418,0.00216601045747
PSA3p0,3,0.0357360224607,g,0.00301348133524,0.000863305987325,0.00215017534792
PSA3p0,3,0.0362341632332,g,0.00299668775579,0.000862268778081,0.00213441897771
PSA3p0,3,0.036739247818,g,0.00297994435393,0.000861204823027,0.0021187395309
PSA3p0,3,0.037251373008,g,0.00296324853443,0.000860113352753,0.00210313518168
PSA3p0,3,0.0377706369454,g,0.00294659768013,0.000858993584383,0.00208760409575
PSA3p0,3,0.0382971391405,g,0.00292998915359,0.000857844721887,0.0020721444317
PSA3p0,3,0.0388309804906,g,0.00291342029893,0.000856665956429,0.0020567543425
PSA3p0,3,0.0393722632996,g,0.00289688844365,0.000855456466747,0.0020414319769
PSA3p0,3,0.0399210912975,g,0.0028803909005,0.000854215419564,0.00202617548094
PSA3p0,3,0.04047756966,g,0.00286392496947,0.000852941970038,0.00201098299943
PSA3p0,3,0.041041805029,g,0.00284748793976,0.000851635262243,0.00199585267751
PSA3p0,3,0.0416139055332,g,0.00283107709188,0.000850294429685,0.0019807826622
PSA3p0,3,0.0421939808081,g,0.00281468969978,0.000848918595858,0.00196577110392
PSA3p0,3,0.0427821420177,g,0.002798323033,0.000847506874829,0.00195081615817
PSA3p0,3,0.0433785018756,g,0.00278197435895,0.000846058371864,0.00193591598709
PSA3p0,3,0.0439831746665,g,0.00276564094522,0.000844572184094,0.00192106876113
PSA3p0,3,0.0445962762682,g,0.00274932006189,0.000843047401208,0.00190627266069
PSA3p0,3,0.0452179241737,g,0.002733008984,0.000841483106191,0.00189152587781
PSA3p0,3,0.0458482375139,g,0.00271670499399,0.000839878376097,0.00187682661789
PSA3p0,3,0.0464873370802,g,0.00270040538422,0.000838232282858,0.00186217310136
PSA3p0,3,0.0471353453479,g,0.00268410745956,0.000836543894132,0.00184756356543
PSA3p0,3,0.0477923864994,g,0.00266780854004,0.000834812274182,0.00183299626586
PSA3p0,3,0.0484585864482,g,0.00265150596346,0.000833036484799,0.00181846947866
PSA3p0,3,0.049134072863,g,0.00263519708818,0.000831215586256,0.00180398150193
PSA3p0,3,0.0498189751921,g,0.00261887929586,0.000829348638299,0.00178953065756
PSA3p0,3,0.0505134246882,g,0.00260254999424,0.000827434701175,0.00177511529307
PSA3p0,3,0.0512175544336,g,0.00258620662007,0.000825472836688,0.00176073378338
